time,target_id,name,truth,label,FR,AC,ST,FO,Theta,Delta_H1,Delta_V,Delta_C,Delta_H2,window_size,mean_conflict
144,1,T2(AGM-86B),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,3781.0,232.32000000000005,89.60000000000002,,3,0.234171543343049
144,2,T3(AH-64A),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,3434.0,134.88,115.42000000000002,,3,0.234171543343049
144,3,T4(F-16C),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,4119.0,1174.8,77.44999999999999,,3,0.234171543343049
144,4,T5(F-22),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,4653.0,1664.4,77.14999999999998,,3,0.234171543343049
144,5,T6(B-52H),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,3500.0,281.28,73.10000000000002,,3,0.234171543343049
144,6,T7(MQ-9),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,7500.0,208.32,115.5,,3,0.234171543343049
144,7,IFF-FR-Return-1,Ally1,FR,0.9739069416610068,0.023243953019332537,0.0005903417062233632,0.0005747177392841773,0.0016840458741530346,2.0,2.20799999999997,0.4800000000000182,,3,0.23451251778641144
144,8,IFF-AC-Return-2,Ally2,AC,0.040826153403779035,0.9162240155040737,0.038712561552161635,0.0014259429643584457,0.002811326575627067,14.0,19.82400000000007,5.610000000000014,,3,0.27365450161972504
144,9,IFF-ST-Return-3,Ally3,FR,0.542584151001742,0.4506370577632272,0.0017755517812400904,0.0017394398871365753,0.0032637995666542183,3.0,16.152000000000044,0.2799999999999727,,3,0.25057310953297923
145,0,T1(BGM-109C),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,3844.0,256.79999999999995,81.19,,3,0.234171543343049
145,1,T2(AGM-86B),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,3773.0,232.32000000000005,89.63999999999999,,3,0.234171543343049
145,2,T3(AH-64A),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,3434.0,134.88,115.46000000000004,,3,0.234171543343049
145,3,T4(F-16C),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,4118.0,1174.8,77.52999999999997,,3,0.234171543343049
145,4,T5(F-22),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,4652.0,1664.4,77.07999999999998,,3,0.234171543343049
145,5,T6(B-52H),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,3500.0,281.28,73.11000000000001,,3,0.234171543343049
145,6,T7(MQ-9),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,7500.0,208.32,115.55000000000001,,3,0.234171543343049
145,7,IFF-FR-Return-1,Ally1,FR,0.973902391738558,0.023248404936000274,0.0005903903835438393,0.0005747649604953576,0.001684047981402547,2.0,2.20799999999997,0.4800000000000182,,3,0.2345111853070542
145,8,IFF-AC-Return-2,Ally2,AC,0.040379509230303416,0.9172542504648878,0.03813650940915677,0.0014319354958234826,0.0027977953998284547,13.0,19.82400000000007,5.6299999999999955,,3,0.273639663103528
145,9,IFF-ST-Return-3,Ally3,FR,0.6013210112035412,0.39167872472338383,0.0018099343627282867,0.0017734751016118438,0.0034168546087348208,3.0,14.927999999999997,0.2599999999999909,,3,0.25729709492383335
146,0,T1(BGM-109C),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,3837.0,256.79999999999995,81.17000000000002,,3,0.234171543343049
146,1,T2(AGM-86B),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,3766.0,232.32000000000005,89.68,,3,0.234171543343049
146,2,T3(AH-64A),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,3435.0,134.88,115.49000000000001,,3,0.234171543343049
146,3,T4(F-16C),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,4118.0,1174.8,77.61000000000001,,3,0.234171543343049
146,4,T5(F-22),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,4651.0,1664.4,77.01999999999998,,3,0.234171543343049
146,5,T6(B-52H),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,3500.0,281.28,73.12,,3,0.234171543343049
146,6,T7(MQ-9),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,7500.0,208.32,115.60000000000002,,3,0.234171543343049
146,7,IFF-FR-Return-1,Ally1,FR,0.9738970430022948,0.023253491876962403,0.0005904659846507165,0.0005748384238351892,0.001684160712256848,2.0,2.20799999999997,0.4900000000000091,,3,0.23451368540123355
146,8,IFF-AC-Return-2,Ally2,AC,0.04019786926338401,0.9176638094794509,0.03790138281761088,0.0014434065056871473,0.002793531933867036,13.0,19.82400000000007,5.639999999999986,,3,0.27357314973207025
146,9,IFF-ST-Return-3,Ally3,FR,0.6594680099424808,0.33368776090114355,0.0017633468776612014,0.0017275375162947978,0.003353344762419672,3.0,14.927999999999997,0.2400000000000091,,3,0.25706468272688204
147,0,T1(BGM-109C),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,3830.0,256.79999999999995,81.14999999999998,,3,0.234171543343049
147,1,T2(AGM-86B),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,3759.0,232.32000000000005,89.72000000000003,,3,0.234171543343049
147,2,T3(AH-64A),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,3435.0,134.88,115.52999999999997,,3,0.234171543343049
147,3,T4(F-16C),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,4117.0,1174.8,77.68,,3,0.234171543343049
147,4,T5(F-22),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,4650.0,1664.4,76.94999999999999,,3,0.234171543343049
147,5,T6(B-52H),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,3500.0,281.28,73.13999999999999,,3,0.234171543343049
147,6,T7(MQ-9),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,7500.0,208.32,115.64999999999998,,3,0.234171543343049
147,7,IFF-FR-Return-1,Ally1,FR,0.9738915443964054,0.023258717832292646,0.0005905441423370744,0.0005749143737098582,0.0016842792552550646,2.0,2.20799999999997,0.5,,3,0.23452011075710014
147,8,IFF-AC-Return-2,Ally2,AC,0.04006134506318298,0.9179980597843493,0.037691312240064424,0.0014577271628240726,0.002791555749579224,12.0,19.82400000000007,5.660000000000025,,3,0.2736451451819209
147,9,IFF-ST-Return-3,Ally3,FR,0.7126539683032468,0.2810572259685036,0.0016336595932977247,0.001600477996798053,0.0030546681381539635,3.0,14.927999999999997,0.22000000000002728,,3,0.24986952753542677
148,0,T1(BGM-109C),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,3823.0,256.79999999999995,81.13999999999999,,3,0.234171543343049
148,1,T2(AGM-86B),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,3752.0,232.32000000000005,89.75999999999999,,3,0.234171543343049
148,2,T3(AH-64A),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,3435.0,134.88,115.57,,3,0.234171543343049
148,3,T4(F-16C),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,4117.0,1174.8,77.75999999999999,,3,0.234171543343049
148,4,T5(F-22),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,4649.0,1664.4,76.88999999999999,,3,0.234171543343049
148,5,T6(B-52H),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,3500.0,281.28,73.14999999999998,,3,0.234171543343049
148,6,T7(MQ-9),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,7500.0,208.32,115.69999999999999,,3,0.234171543343049
148,7,IFF-FR-Return-1,Ally1,FR,0.9738835612279577,0.02326637316696774,0.0005906490774049687,0.000575016301343046,0.0016844002263265143,2.0,2.20799999999997,0.5099999999999909,,3,0.23452404510451133
148,8,IFF-AC-Return-2,Ally2,AC,0.04016317449219204,0.917791682804042,0.03777488794463441,0.001475691133156384,0.0027945636259752013,12.0,19.82400000000007,5.670000000000016,,3,0.27378282446658003
148,9,IFF-ST-Return-3,Ally3,FR,0.712616493912399,0.28108500329074415,0.001638032273601544,0.001601933211703189,0.003058537311552118,4.0,14.927999999999997,0.19999999999998863,,3,0.2500129545026583
149,0,T1(BGM-109C),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,3816.0,256.79999999999995,81.12,,3,0.234171543343049
149,1,T2(AGM-86B),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,3745.0,232.32000000000005,89.80000000000001,,3,0.234171543343049
149,2,T3(AH-64A),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,3435.0,134.88,115.61000000000001,,3,0.234171543343049
149,3,T4(F-16C),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,4116.0,1174.8,77.83999999999997,,3,0.234171543343049
149,4,T5(F-22),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,4648.0,1664.4,76.82,,3,0.234171543343049
149,5,T6(B-52H),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,3500.0,281.28,73.16000000000003,,3,0.234171543343049
149,6,T7(MQ-9),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,7500.0,208.32,115.74000000000001,,3,0.234171543343049
149,7,IFF-FR-Return-1,Ally1,FR,0.9738753928305062,0.023274207156015313,0.0005907561583010152,0.0005751203134293051,0.0016845235417481876,2.0,2.20799999999997,0.5199999999999818,,3,0.23452804289247167
149,8,IFF-AC-Return-2,Ally2,AC,0.04037143632743546,0.9173683085910554,0.03795434637956847,0.0015024829216729438,0.002803425780267559,11.0,19.82400000000007,5.689999999999998,,3,0.2739949537780267
149,9,IFF-ST-Return-3,Ally3,FR,0.7612549223078977,0.23245657556383448,0.001605887899536771,0.0015680142751416629,0.003114599953589399,4.0,13.704000000000065,0.18000000000000682,,3,0.2568888617675383
150,0,T1(BGM-109C),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,3809.0,256.79999999999995,81.11000000000001,,3,0.234171543343049
150,1,T2(AGM-86B),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,3738.0,232.32000000000005,89.83999999999997,,3,0.234171543343049
150,2,T3(AH-64A),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,3436.0,134.88,115.64999999999998,,3,0.234171543343049
150,3,T4(F-16C),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,4115.0,1174.8,77.91000000000003,,3,0.234171543343049
150,4,T5(F-22),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,4647.0,1664.4,76.75999999999999,,3,0.234171543343049
150,5,T6(B-52H),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,3500.0,281.28,73.18,,3,0.234171543343049
150,6,T7(MQ-9),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,7500.0,208.32,115.78999999999996,,3,0.234171543343049
150,7,IFF-FR-Return-1,Ally1,FR,0.973868985728012,0.023280324070340926,0.000590883013895064,0.000575201790329791,0.0016846053974223375,3.0,2.20799999999997,0.5199999999999818,,3,0.23453281220918676
150,8,IFF-AC-Return-2,Ally2,AC,0.04065234928467262,0.9167611069883405,0.038235271953082295,0.0015342695250644383,0.0028170022488400673,11.0,19.82400000000007,5.7099999999999795,,3,0.2744208264370818
150,9,IFF-ST-Return-3,Ally3,FR,0.8060845915392647,0.18793234781399945,0.0015104040501181352,0.0014722381244014564,0.003000418472216268,4.0,13.704000000000065,0.160000000000025,,3,0.25614201976103335
151,0,T1(BGM-109C),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,3802.0,256.79999999999995,81.08999999999997,,3,0.234171543343049
151,1,T2(AGM-86B),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,3730.0,232.32000000000005,89.87,,3,0.234171543343049
151,2,T3(AH-64A),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,3436.0,134.88,115.69,,3,0.234171543343049
151,3,T4(F-16C),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,4115.0,1174.8,77.98000000000002,,3,0.234171543343049
151,4,T5(F-22),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,4646.0,1664.4,76.69999999999999,,3,0.234171543343049
151,5,T6(B-52H),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,3500.0,281.28,73.19,,3,0.234171543343049
151,6,T7(MQ-9),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,7500.0,208.32,115.84000000000003,,3,0.234171543343049
151,7,IFF-FR-Return-1,Ally1,FR,0.9738623443079371,0.023286645133672547,0.0005910153424819982,0.0005752885844556377,0.0016847066314527857,3.0,2.20799999999997,0.5299999999999727,,3,0.2345368600439682
151,8,IFF-AC-Return-2,Ally2,AC,0.040897188512631265,0.9162480060951891,0.03847104940955251,0.001563989220474831,0.0028197667621523677,10.0,19.82400000000007,5.720000000000027,,3,0.2744282849908735
151,9,IFF-ST-Return-3,Ally3,FR,0.8446929220910129,0.15002169429856135,0.0013383708857946874,0.0013045768226999203,0.002642435901931271,4.0,13.704000000000065,0.12999999999999545,,3,0.24780701428694676
152,0,T1(BGM-109C),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,3795.0,256.79999999999995,81.07999999999998,,3,0.234171543343049
152,1,T2(AGM-86B),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,3723.0,232.32000000000005,89.91000000000003,,3,0.234171543343049
152,2,T3(AH-64A),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,3436.0,134.88,115.73000000000002,,3,0.234171543343049
152,3,T4(F-16C),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,4114.0,1174.8,78.05000000000001,,3,0.234171543343049
152,4,T5(F-22),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,4644.0,1664.4,76.63999999999999,,3,0.234171543343049
152,5,T6(B-52H),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,3500.0,281.28,73.19999999999999,,3,0.234171543343049
152,6,T7(MQ-9),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,7500.0,208.32,115.88999999999999,,3,0.234171543343049
152,7,IFF-FR-Return-1,Ally1,FR,0.9738554227579505,0.023293207135452153,0.0005911547852393961,0.000575382296134732,0.0016848330252232312,3.0,2.20799999999997,0.5400000000000205,,3,0.23454031488748736
152,8,IFF-AC-Return-2,Ally2,AC,0.04110981563866621,0.9157872218753809,0.03869001784112818,0.0015899086289150642,0.002823036015909701,10.0,19.82400000000007,5.730000000000018,,3,0.27438563923374715
152,9,IFF-ST-Return-3,Ally3,FR,0.8706638349313378,0.12415390881508247,0.0012842326384203977,0.0012494698629547543,0.002648553752204558,5.0,12.480000000000018,0.11000000000001364,,3,0.25366309725536196
153,0,T1(BGM-109C),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,3788.0,256.79999999999995,81.06,,3,0.234171543343049
153,1,T2(AGM-86B),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,3716.0,232.32000000000005,89.94999999999999,,3,0.234171543343049
153,2,T3(AH-64A),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,3436.0,134.88,115.76999999999998,,3,0.234171543343049
153,3,T4(F-16C),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,4114.0,1174.8,78.12,,3,0.234171543343049
153,4,T5(F-22),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,4643.0,1664.4,76.57999999999998,,3,0.234171543343049
153,5,T6(B-52H),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,3500.0,281.28,73.20999999999998,,3,0.234171543343049
153,6,T7(MQ-9),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,7500.0,208.32,115.94,,3,0.234171543343049
153,7,IFF-FR-Return-1,Ally1,FR,0.9738466561676442,0.02330161562508983,0.0005912691687765542,0.000575493377114034,0.0016849656613754601,3.0,2.20799999999997,0.5500000000000114,,3,0.23454459857825935
153,8,IFF-AC-Return-2,Ally2,AC,0.041392606046139264,0.9151741624196394,0.03897153283857517,0.0016227752183067608,0.0028389234773393396,9.0,19.82400000000007,5.75,,3,0.27483523886788697
153,9,IFF-ST-Return-3,Ally3,FR,0.8941122295778509,0.1009761207301787,0.0011962388676239099,0.001161304049864392,0.002554106774482144,5.0,12.480000000000018,0.08999999999997499,,3,0.2526484755876241
154,0,T1(BGM-109C),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,3780.0,256.79999999999995,81.05000000000001,,3,0.234171543343049
154,1,T2(AGM-86B),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,3709.0,232.32000000000005,89.98000000000002,,3,0.234171543343049
154,2,T3(AH-64A),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,3437.0,134.88,115.81,,3,0.234171543343049
154,3,T4(F-16C),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,4113.0,1174.8,78.19,,3,0.234171543343049
154,4,T5(F-22),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,4642.0,1664.4,76.52999999999997,,3,0.234171543343049
154,5,T6(B-52H),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,3500.0,281.28,73.23000000000002,,3,0.234171543343049
154,6,T7(MQ-9),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,7500.0,208.32,115.99000000000001,,3,0.234171543343049
154,7,IFF-FR-Return-1,Ally1,FR,0.9738376741525964,0.023310230807692314,0.0005913863425908029,0.0005756071677549364,0.0016851015293656395,3.0,2.20799999999997,0.5600000000000023,,3,0.23454898545647732
154,8,IFF-AC-Return-2,Ally2,AC,0.04164818543393405,0.9146099200692389,0.03924183853810952,0.0016542555395632171,0.0028458004191543223,9.0,19.82400000000007,5.759999999999991,,3,0.27503982609325245
154,9,IFF-ST-Return-3,Ally3,FR,0.9146363670704534,0.08102565816350003,0.0010556635684099362,0.0010226068834888774,0.0022597043141478457,5.0,12.480000000000018,0.060000000000002274,,3,0.24476333505465955
155,0,T1(BGM-109C),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,3773.0,256.79999999999995,81.02999999999997,,3,0.234171543343049
155,1,T2(AGM-86B),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,3702.0,232.32000000000005,90.01999999999998,,3,0.234171543343049
155,2,T3(AH-64A),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,3437.0,134.88,115.85000000000002,,3,0.234171543343049
155,3,T4(F-16C),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,4112.0,1174.8,78.25999999999999,,3,0.234171543343049
155,4,T5(F-22),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,4641.0,1664.4,76.47000000000003,,3,0.234171543343049
155,5,T6(B-52H),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,3500.0,281.28,73.24000000000001,,3,0.234171543343049
155,6,T7(MQ-9),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,7500.0,208.32,116.02999999999997,,3,0.234171543343049
155,7,IFF-FR-Return-1,Ally1,FR,0.973832165691423,0.023315621390678953,0.0005914447135707848,0.0005756637796335785,0.0016851044246937097,3.0,2.20799999999997,0.5600000000000023,,3,0.23454736879666593
155,8,IFF-AC-Return-2,Ally2,AC,0.041899376867498304,0.9140607540583874,0.039504192214899314,0.0016861290183596011,0.0028495478408554075,8.0,19.82400000000007,5.769999999999982,,3,0.2749874086307874
155,9,IFF-ST-Return-3,Ally3,FR,0.9146366709862432,0.08102537185856104,0.0010556511585108263,0.001022604217959496,0.0022597017787254225,5.0,12.480000000000018,0.040000000000020464,,3,0.2447631739553576
156,0,T1(BGM-109C),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,3766.0,256.79999999999995,81.01999999999998,,3,0.234171543343049
156,1,T2(AGM-86B),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,3694.0,232.32000000000005,90.06,,3,0.234171543343049
156,2,T3(AH-64A),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,3437.0,134.88,115.88999999999999,,3,0.234171543343049
156,3,T4(F-16C),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,4112.0,1174.8,78.32,,3,0.234171543343049
156,4,T5(F-22),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,4640.0,1664.4,76.41000000000003,,3,0.234171543343049
156,5,T6(B-52H),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,3500.0,281.28,73.25,,3,0.234171543343049
156,6,T7(MQ-9),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,7500.0,208.32,116.07999999999998,,3,0.234171543343049
156,7,IFF-FR-Return-1,Ally1,FR,0.9738216946167013,0.023324891144609682,0.0005902856598021393,0.0005760217638637509,0.001687106815023076,3.0,0.9840000000000373,0.5699999999999932,,3,0.23469310012008127
156,8,IFF-AC-Return-2,Ally2,AC,0.04211780005315323,0.9135729943185,0.03973869163339497,0.001713478394722401,0.00285703560022928,8.0,19.82400000000007,5.779999999999973,,3,0.2751523658055352
156,9,IFF-ST-Return-3,Ally3,FR,0.9259100215005942,0.0698442258873741,0.0010108684431734411,0.0009794068590532638,0.002255477309804983,5.0,11.255999999999972,0.009999999999990905,,3,0.2489900236543335
157,0,T1(BGM-109C),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,3759.0,256.79999999999995,81.00999999999999,,3,0.234171543343049
157,1,T2(AGM-86B),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,3687.0,232.32000000000005,90.08999999999997,,3,0.234171543343049
157,2,T3(AH-64A),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,3437.0,134.88,115.93,,3,0.234171543343049
157,3,T4(F-16C),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,4111.0,1174.8,78.38999999999999,,3,0.234171543343049
157,4,T5(F-22),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,4639.0,1664.4,76.36000000000001,,3,0.234171543343049
157,5,T6(B-52H),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,3500.0,281.28,73.25999999999999,,3,0.234171543343049
157,6,T7(MQ-9),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,7500.0,208.32,116.13,,3,0.234171543343049
157,7,IFF-FR-Return-1,Ally1,FR,0.9738173670961203,0.023329353085203227,0.0005898192995569691,0.0005760833291462631,0.0016873771899732412,4.0,0.9840000000000373,0.5799999999999841,,3,0.23468412632116267
157,8,IFF-AC-Return-2,Ally2,AC,0.04246776003626175,0.9127892839834383,0.04010980252334493,0.001756331393015913,0.00287682206393909,7.0,19.82400000000007,5.800000000000011,,3,0.27569447443267686
157,9,IFF-ST-Return-3,Ally3,FR,0.9363269583958271,0.05959239560394142,0.0009520872138999678,0.0009226038956278304,0.002205954890703757,5.0,11.255999999999972,0.01999999999998181,,3,0.2479160151614365
158,0,T1(BGM-109C),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,3752.0,256.79999999999995,81.0,,3,0.234171543343049
158,1,T2(AGM-86B),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,3680.0,232.32000000000005,90.13,,3,0.234171543343049
158,2,T3(AH-64A),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,3438.0,134.88,115.97000000000003,,3,0.234171543343049
158,3,T4(F-16C),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,4111.0,1174.8,78.44999999999999,,3,0.234171543343049
158,4,T5(F-22),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,4638.0,1664.4,76.31,,3,0.234171543343049
158,5,T6(B-52H),,FO,0.0005706315400073132,0.0005759333621123345,0.022998180588232175,0.9741759760691049,0.0016792784405433483,3500.0,281.28,73.26999999999998,,3,0.234171543343049
